"RowIndex","Prediction"
626,50.5823669433594
627,47.2687835693359
628,32.6872024536133
629,32.3089828491211
630,33.9671592712402
631,42.3808212280273
632,42.9032936096191
633,43.8631248474121
634,30.811616897583
635,32.359546661377
636,27.2130298614502
637,55.3881416320801
638,24.4086437225342
639,35.3625183105469
640,35.3106536865234
641,39.3499526977539
642,15.3184852600098
643,50.6205825805664
644,49.6885948181152
645,51.1332321166992
646,33.1774559020996
647,42.1271095275879
648,48.6602630615234
649,47.5649147033691
650,36.3470878601074
651,48.3313484191895
652,37.0154800415039
653,29.0689105987549
654,54.686840057373
655,35.4277267456055
656,44.0828704833984
657,29.6719703674316
658,44.0951690673828
659,37.0958404541016
660,34.5194931030273
661,32.6584510803223
662,36.6309013366699
663,43.0471878051758
664,29.9794940948486
665,35.1575317382812
666,37.7209587097168
667,34.5830993652344
668,37.822338104248
669,61.7293548583984
670,41.6863822937012
671,49.2522010803223
672,56.6345977783203
673,33.9380111694336
674,41.6644630432129
675,36.0343856811523
676,31.8209991455078
677,41.4306144714355
678,34.7493019104004
679,57.3731384277344
680,50.5697860717773
681,26.7771949768066
682,39.9817962646484
683,34.3626136779785
684,27.0178298950195
685,25.0051956176758
686,44.1176643371582
687,27.02587890625
688,31.2703685760498
689,34.6408424377441
690,32.0114135742188
691,40.4961853027344
692,42.2577705383301
693,29.5776634216309
694,43.8579177856445
695,40.2611808776855
696,30.5987644195557
697,38.0652656555176
698,41.2160835266113
699,50.4358024597168
700,65.2579650878906
701,46.8813095092773
702,21.6326904296875
703,48.2178802490234
704,22.281982421875
705,50.2034225463867
706,29.9143619537354
707,56.2112159729004
708,32.5601539611816
709,33.6025810241699
710,65.6222534179688
711,38.1334571838379
712,39.8164405822754
713,34.855525970459
714,42.9646644592285
715,53.8381576538086
716,51.5268363952637
717,39.0324211120605
718,33.9695167541504
719,39.1796569824219
720,36.7452583312988
721,26.3674221038818
722,24.8175468444824
723,34.6717376708984
724,26.940221786499
725,32.946361541748
726,28.4356460571289
727,26.1829395294189
728,32.8746147155762
729,34.9442863464355
730,47.6339111328125
731,50.22412109375
732,39.1994285583496
733,31.1001014709473
734,42.2171859741211
735,50.0594253540039
736,39.6455497741699
737,43.1984100341797
738,57.0757484436035
739,22.3066101074219
740,34.9894485473633
741,36.5034828186035
742,28.8356189727783
743,35.2842102050781
744,37.6762046813965
745,33.466609954834
746,46.9943351745605
747,25.3302211761475
748,47.2569885253906
749,31.440128326416
750,45.6042823791504
751,36.4535751342773
752,38.9550361633301
753,52.7918434143066
754,50.8731575012207
755,47.8348617553711
756,43.1263160705566
757,39.8834800720215
758,51.7887763977051
759,42.9393119812012
760,33.7590560913086
761,24.905797958374
762,47.0402183532715
763,26.4312324523926
764,56.0768051147461
765,32.1401672363281
766,29.2828559875488
767,50.9266357421875
768,37.1177825927734
769,54.7686614990234
770,34.2541770935059
771,24.5610065460205
772,68.9699478149414
773,35.8809967041016
774,41.2911987304688
775,30.0311241149902
776,35.6772117614746
777,38.1688194274902
778,51.976806640625
779,34.3653907775879
780,47.5713119506836
781,18.5687065124512
782,37.2703590393066
783,34.8421516418457
784,41.4173583984375
785,30.2646160125732
786,36.9464302062988
787,21.9194602966309
788,35.2917633056641
789,42.4397735595703
790,50.4917373657227
791,31.7088680267334
792,41.1740646362305
793,40.2932739257812
794,35.1471481323242
795,42.1368026733398
796,48.7429847717285
797,30.6450386047363
798,28.6025104522705
799,21.8621597290039
800,39.2976188659668
801,24.0487651824951
802,38.3660659790039
803,33.5311813354492
804,38.2282829284668
805,58.4009475708008
806,25.5112705230713
807,31.5259609222412
808,20.670108795166
809,36.4461555480957
810,34.4806823730469
811,39.6628723144531
812,24.2117595672607
813,28.0647354125977
814,35.6275482177734
815,33.3622436523438
816,22.0849170684814
817,29.6481437683105
818,34.5287628173828
819,37.8800315856934
820,35.2025833129883
821,33.3841209411621
822,48.3827857971191
823,33.6571426391602
824,28.6651229858398
825,31.8216953277588
826,36.9906959533691
827,43.4823875427246
828,29.2144412994385
829,40.5373840332031
830,30.2603607177734
831,44.685962677002
832,47.4724502563477
833,24.7500858306885
834,35.5537872314453
835,31.1623497009277
836,36.5162353515625
837,32.6803207397461
838,28.1231231689453
839,17.3860530853271
840,44.3255996704102
841,46.9765281677246
842,40.8187294006348
843,25.2841300964355
844,44.7851524353027
845,44.4670524597168
846,38.4032402038574
847,50.0074272155762
848,63.3004951477051
849,23.6861991882324
850,57.3393249511719
851,34.3075294494629
852,64.0002746582031
853,63.0552101135254
854,41.4988708496094
855,52.9497718811035
856,46.5743026733398
857,26.5517559051514
858,47.9611511230469
859,32.1073417663574
860,27.8361396789551
861,21.6776828765869
862,46.5201377868652
863,36.6115379333496
864,35.7192420959473
865,41.4598922729492
866,41.3508186340332
867,29.7749710083008
868,23.9485607147217
869,26.3172264099121
870,41.7867240905762
871,52.0157928466797
872,45.4189910888672
873,30.9415245056152
874,32.0454483032227
875,41.3644790649414
876,23.0618381500244
877,46.6725387573242
878,26.3072719573975
879,26.171802520752
880,51.5818176269531
881,27.5054378509521
882,44.9707717895508
883,28.9412002563477
884,31.665470123291
885,25.7507171630859
886,31.3499221801758
887,36.6433410644531
888,38.7983779907227
889,44.6487770080566
890,25.17600440979
891,48.7075042724609
892,28.303165435791
893,64.269775390625
894,19.2536697387695
895,39.7875747680664
896,37.0617713928223
897,26.7353210449219
898,37.3427543640137
899,39.9718475341797
900,28.3700332641602
901,50.3798904418945
902,46.9031753540039
903,23.9270248413086
904,37.3402824401855
905,29.9891662597656
906,25.4825420379639
907,26.7423877716064
908,21.665620803833
909,39.5013771057129
910,35.6591567993164
911,32.2038955688477
912,34.2094612121582
913,46.976390838623
914,26.9979457855225
915,20.8027801513672
916,30.1986122131348
917,31.0341186523438
918,29.0953388214111
919,61.9536476135254
920,54.0884399414062
921,44.8249130249023
922,31.8802909851074
923,43.4844665527344
924,38.6155166625977
925,26.8924083709717
926,47.2386703491211
927,34.9266624450684
928,32.4475059509277
929,21.5269031524658
930,28.9745635986328
931,32.1536521911621
932,39.3048896789551
933,21.880407333374
934,47.2757263183594
935,48.9087753295898
936,39.3423881530762
937,21.3074932098389
938,38.9684295654297
939,27.5923385620117
940,32.0908355712891
941,40.2013969421387
942,45.1675872802734
943,47.1775436401367
944,33.157844543457
945,61.5902671813965
946,23.6409130096436
947,36.2619323730469
948,46.9963836669922
949,35.1233215332031
950,53.0975189208984
951,47.4543838500977
952,24.6668815612793
953,37.4411926269531
954,34.281566619873
955,39.422908782959
956,36.834400177002
957,22.5293312072754
958,23.7938766479492
959,41.1387977600098
960,45.9085350036621
961,50.2414817810059
962,44.0354347229004
963,40.3155097961426
964,30.6433620452881
965,39.0604667663574
966,44.6037445068359
967,24.4366550445557
968,38.5012016296387
969,64.1083984375
970,35.9192314147949
971,32.6322555541992
972,53.3600616455078
973,34.2051086425781
974,42.088436126709
975,36.1444091796875
976,39.5702056884766
977,43.7204856872559
978,50.3815574645996
979,25.4477634429932
980,30.2030391693115
981,43.7599754333496
982,41.8165245056152
983,38.7829055786133
984,38.1151580810547
985,30.1903018951416
986,36.781120300293
987,37.9391174316406
988,45.4854316711426
989,37.9084205627441
990,38.3973503112793
991,50.734447479248
992,32.1714706420898
993,37.0350646972656
994,62.6524467468262
995,33.3676681518555
996,29.7756042480469
997,49.6786270141602
998,32.0761451721191
999,35.1958770751953
1000,49.2912673950195
1001,33.4986305236816
1002,26.2156219482422
1003,40.2108612060547
1004,35.1770629882812
1005,54.9729385375977
1006,37.0265350341797
1007,29.8820323944092
1008,33.5257949829102
1009,32.1142997741699
1010,33.9344291687012
1011,28.4186916351318
1012,49.6224594116211
1013,46.5042533874512
1014,63.686939239502
1015,39.6127662658691
1016,36.5493774414062
1017,27.6674671173096
1018,48.876148223877
1019,24.4625225067139
1020,34.6836776733398
1021,37.3318824768066
1022,43.0918998718262
1023,53.0581245422363
1024,52.8229751586914
1025,42.8318061828613
1026,56.426139831543
1027,21.1445064544678
1028,44.165397644043
1029,49.4700622558594
1030,57.0350570678711
1031,27.9982948303223
1032,36.3443183898926
1033,39.3505172729492
1034,35.2921409606934
1035,49.2812347412109
1036,47.7687873840332
1037,33.3831596374512
1038,28.8686656951904
1039,29.3658008575439
1040,30.4239845275879
1041,40.1923637390137
1042,28.0513553619385
1043,50.6520195007324
1044,43.7451362609863
1045,46.1966972351074
1046,34.5247650146484
1047,35.1253700256348
1048,42.1156997680664
1049,43.5757484436035
1050,39.8167457580566
1051,30.0914249420166
1052,43.5664329528809
1053,38.5229301452637
1054,40.7858695983887
1055,43.6664810180664
1056,36.7580909729004
1057,47.6262512207031
1058,42.1859245300293
1059,26.793306350708
1060,36.9864082336426
1061,40.6798095703125
1062,41.5727157592773
1063,26.1514072418213
1064,47.4899864196777
1065,42.956184387207
1066,24.9133548736572
1067,48.4369277954102
1068,25.2219009399414
1069,32.0053443908691
1070,36.160831451416
1071,54.6648445129395
1072,27.7972087860107
1073,35.5450820922852
1074,36.5530776977539
1075,46.7415885925293
1076,28.590425491333
1077,30.1047840118408
1078,19.6246089935303
1079,38.7399482727051
1080,28.537914276123
1081,29.2122936248779
1082,32.5699005126953
1083,40.4821166992188
1084,39.5728607177734
1085,53.8409461975098
1086,19.128625869751
1087,39.3312835693359
1088,33.5293998718262
1089,43.184024810791
1090,35.1539001464844
1091,41.7920417785645
1092,38.7289848327637
1093,36.4226608276367
1094,20.4791603088379
1095,33.7771301269531
1096,25.8462944030762
1097,53.5217094421387
1098,37.6104927062988
1099,31.030065536499
1100,34.011157989502
1101,42.6272239685059
1102,22.8513946533203
1103,31.8547267913818
1104,32.6682815551758
1105,34.7969398498535
1106,30.7686195373535
1107,29.6997375488281
1108,22.7280559539795
1109,28.3662605285645
1110,29.4222011566162
1111,47.2873687744141
1112,26.0652236938477
1113,24.5384178161621
1114,49.4957160949707
1115,40.5002975463867
1116,29.3087062835693
1117,40.7446823120117
1118,28.2180404663086
1119,27.9634628295898
1120,42.0673980712891
1121,30.4043712615967
1122,35.8679389953613
1123,38.9802589416504
1124,38.6046142578125
1125,58.1351737976074
1126,36.5955047607422
1127,29.2704906463623
1128,45.251838684082
1129,38.1642761230469
1130,37.5010833740234
1131,34.1331520080566
1132,40.1408843994141
1133,28.1358318328857
1134,25.6998043060303
1135,26.7968330383301
1136,41.1552429199219
1137,44.6345329284668
1138,38.4906921386719
1139,30.0761909484863
1140,27.0507659912109
1141,27.1537208557129
1142,49.179515838623
1143,31.615234375
1144,30.8840618133545
1145,57.0403480529785
1146,36.7220573425293
1147,17.7064838409424
1148,43.1418495178223
1149,57.2549896240234
1150,19.9938259124756
1151,25.7019729614258
1152,29.7380599975586
1153,34.8174858093262
1154,37.7390060424805
1155,30.13720703125
1156,30.652156829834
1157,24.645902633667
1158,25.6351566314697
1159,46.0824661254883
1160,23.8600559234619
1161,40.9216423034668
1162,37.7953071594238
1163,23.9648494720459
1164,43.0208778381348
1165,58.3338317871094
1166,32.4297790527344
1167,48.9953231811523
1168,41.4162940979004
1169,29.1661548614502
1170,38.1382217407227
1171,32.6332740783691
1172,35.9879760742188
1173,35.5033531188965
1174,26.3479957580566
1175,37.2074699401855
1176,39.9361190795898
1177,32.0318946838379
1178,52.6352233886719
1179,16.729076385498
1180,33.1235466003418
1181,32.6805839538574
1182,31.7307968139648
1183,39.618953704834
1184,37.7685623168945
1185,26.1488838195801
1186,45.8137817382812
1187,42.229736328125
1188,26.0015754699707
1189,40.2886123657227
1190,23.432487487793
1191,48.3562812805176
1192,31.2010135650635
1193,28.7318248748779
1194,26.4620933532715
1195,35.0460014343262
1196,40.0495491027832
1197,29.0646591186523
1198,42.6735992431641
1199,37.2997055053711
1200,30.4938869476318
1201,38.6602478027344
1202,35.5564231872559
1203,41.6881828308105
1204,26.1212577819824
1205,32.6292266845703
1206,28.9091491699219
1207,43.4050636291504
1208,27.1585578918457
1209,42.0761260986328
1210,31.5015087127686
1211,31.2799797058105
1212,42.4477653503418
1213,41.2263259887695
1214,63.0104522705078
1215,38.9061088562012
1216,16.9702167510986
1217,32.9846534729004
1218,26.5427379608154
1219,43.3188705444336
1220,49.7162208557129
1221,44.0872688293457
1222,30.6253395080566
1223,43.2929840087891
1224,28.5886287689209
1225,41.2726173400879
1226,42.0405235290527
1227,53.7998390197754
1228,41.9230537414551
1229,27.3751735687256
1230,41.4414749145508
1231,38.4303932189941
1232,60.5044784545898
1233,64.0490188598633
1234,55.9923477172852
1235,30.8052158355713
1236,37.4359283447266
1237,42.255241394043
1238,53.8709297180176
1239,19.6787242889404
1240,25.3575592041016
1241,40.6101951599121
1242,28.6687812805176
1243,52.8586082458496
1244,45.338005065918
1245,34.6591835021973
1246,35.993782043457
1247,24.8871269226074
1248,30.8367462158203
1249,37.2520790100098
1250,54.4377632141113
1251,42.2824783325195
1252,44.7613487243652
1253,37.2969017028809
1254,17.0149478912354
1255,51.820384979248
1256,32.1557807922363
1257,48.4108848571777
1258,36.4965667724609
1259,40.9799537658691
1260,36.9563827514648
1261,40.077880859375
1262,32.5879516601562
1263,57.8019714355469
1264,28.5855007171631
1265,21.755298614502
1266,49.9779891967773
1267,43.750186920166
1268,30.1236877441406
1269,20.1956348419189
1270,52.4323348999023
1271,32.8056030273438
1272,32.4001541137695
1273,50.3952941894531
1274,31.151424407959
1275,60.4996719360352
1276,47.6689682006836
1277,47.0388298034668
1278,35.24072265625
1279,41.2616882324219
1280,37.1357917785645
1281,32.4714050292969
1282,33.743724822998
1283,40.1383361816406
1284,38.2024574279785
1285,37.681339263916
1286,49.1509971618652
1287,38.8073348999023
1288,40.6983451843262
1289,42.8440895080566
1290,41.829044342041
1291,46.6918869018555
1292,43.2480392456055
1293,40.0903587341309
1294,36.5824432373047
1295,23.8780002593994
1296,20.9722747802734
1297,41.4124221801758
1298,33.4767456054688
1299,34.4362449645996
1300,42.8208999633789
1301,25.9157886505127
1302,38.1165199279785
1303,25.6529006958008
1304,36.3549194335938
1305,32.8297157287598
1306,38.870174407959
1307,22.0551528930664
1308,43.8844757080078
1309,33.230770111084
1310,37.4381294250488
1311,41.2597236633301
1312,44.8581962585449
1313,28.9321918487549
1314,52.1091270446777
1315,57.8905220031738
1316,36.4245910644531
1317,29.690221786499
1318,44.9863929748535
1319,42.043083190918
1320,48.397087097168
1321,52.0419998168945
1322,50.9767570495605
1323,48.3012084960938
1324,54.8264846801758
1325,71.6722793579102
1326,24.4402618408203
1327,40.3848991394043
1328,21.9575843811035
1329,22.9921398162842
1330,33.7865219116211
1331,19.7956600189209
1332,36.8211784362793
1333,26.9839172363281
1334,46.9306945800781
1335,48.567455291748
1336,20.5693626403809
1337,20.434986114502
1338,38.7831687927246
1339,25.6731338500977
1340,66.8346939086914
1341,29.0632781982422
1342,45.6307563781738
1343,15.6661195755005
1344,27.9059715270996
1345,22.5414276123047
1346,35.257511138916
1347,56.2591819763184
1348,26.1330757141113
1349,43.5669403076172
1350,56.5317115783691
1351,21.7465972900391
1352,48.4516754150391
1353,27.9977378845215
1354,39.5492248535156
1355,42.1679840087891
1356,19.3815612792969
1357,34.2804412841797
1358,36.6384963989258
1359,25.5949077606201
1360,42.8257446289062
1361,30.3082580566406
1362,22.0861167907715
1363,18.748607635498
1364,53.0561103820801
1365,38.4438934326172
1366,30.0934867858887
1367,32.6396331787109
1368,55.4120025634766
1369,30.669958114624
1370,24.1965675354004
1371,27.1977596282959
1372,41.7524299621582
1373,20.9298706054688
